	RS.v 	RS.u	RS.I	CH.v	CH.u	CH.I	IB.v	IB.u	IB.I	FS.v	FS.u	FS.I	LTS.v	LTS.u	LTS.I
1182	-69.8084	-13.812	-4.9634	-78.0125	-13.9423	-9.59771	-72.5373	-10.6704	3.98674	-71.6823	-13.3557	0.584012	-100.632	41.1317	0.113201
1183	-72.2733	-13.815	-4.62825	-79.5183	-13.9755	-10.3295	-74.6013	-10.7472	-2.57847	-71.8287	-13.3604	-0.771064	-100.549	41.455	-0.614945
1184	-72.2709	-13.815	-1.38087	-75.9905	-13.9755	-2.25489	-75.2342	-10.7472	-1.62068	-72.6407	-13.3604	-2.2154	-100.579	41.455	-0.265185
1185	-76.2414	-13.8278	-9.3249	-74.2486	-14	-1.52152	-73.4222	-10.8332	2.64047	-71.9172	-13.3825	0.223266	-101.141	41.7799	-1.4195
1186	-76.6097	-13.8278	-5.86739	-72.9296	-14	-0.633144	-75.6894	-10.8332	-3.88936	-70.7489	-13.3825	1.65673	-102.34	41.7799	-4.09271
1187	-74.6634	-13.8577	-1.64859	-68.0134	-14.0117	7.73125	-76.1077	-10.9193	-2.37821	-72.2081	-13.3671	-2.77268	-100.114	42.1085	-1.0074
1188	-70.4195	-13.8577	4.96212	-69.673	-14.0117	-2.29685	-76.8587	-10.9193	-3.5781	-72.498	-13.3671	-1.46668	-100.813	42.1085	0.367593
1189	-71.247	-13.8622	-1.77132	-72.7236	-14.0102	-5.92091	-75.6709	-11.0083	-0.540455	-71.4104	-13.3859	1.05962	-101.151	42.4368	-1.03338
1190	-73.7817	-13.8622	-5.74208	-71.4294	-14.0102	0.647433	-75.5159	-11.0083	-1.38734	-71.9934	-13.3859	-1.47764	-99.8356	42.4368	1.56144
1191	-72.1762	-13.8801	0.507811	-71.0564	-14.0157	-0.203671	-74.3987	-11.0902	0.699652	-73.0856	-13.3934	-2.92524	-101.813	42.7655	-1.02581
1192	-73.3497	-13.8801	-3.72229	-74.1028	-14.0157	-6.78686	-78.6199	-11.0902	-8.9458	-73.1556	-13.3934	-1.7656	-101.555	42.7655	-2.28817
1193	-69.0645	-13.8959	6.23157	-73.5926	-14.0318	-2.13036	-75.6175	-11.1829	0.770478	-71.7445	-13.4218	1.13715	-100.608	43.098	-0.101473
1194	-66.2208	-13.8959	6.31793	-71.1814	-14.0318	2.11889	-76.5676	-11.1829	-3.71583	-70.5038	-13.4218	1.89111	-102.255	43.098	-2.0346
1195	-69.6553	-13.8829	-5.06879	-72.0493	-14.0359	-2.53238	-72.1376	-11.2655	6.0112	-71.7653	-13.3979	-2.25732	-99.2068	43.4329	2.22599
1196	-69.9866	-13.8829	-0.343337	-71.8476	-14.0359	-1.03008	-76.1368	-11.2655	-6.72924	-73.1281	-13.3979	-3.30728	-101.579	43.4329	1.04309
1197	-68.8651	-13.8852	2.36815	-69.3982	-14.0425	3.6178	-72.2439	-11.3447	5.33174	-71.67	-13.4254	1.24998	-102.106	43.7686	-2.458
1198	-70.3021	-13.8852	-2.12968	-68.6705	-14.0425	1.75949	-71.3267	-11.3447	2.94198	-73.6064	-13.4254	-4.41172	-99.2517	43.7686	2.98168
1199	-73.135	-13.8887	-5.73583	-70.792	-14.0364	-3.55856	-70.0043	-11.4032	4.43368	-72.2878	-13.4591	0.527719	-101.474	44.1031	1.5474
1200	-72.2911	-13.8887	-0.475058	-73.1751	-14.0364	-5.3028	-69.5519	-11.4032	3.49891	-72.7959	-13.4591	-2.05731	-101.543	44.1031	-0.542956
1201	-73.1567	-13.9001	-3.20438	-74.7741	-14.0484	-5.54279	-66.4439	-11.4533	9.07367	-71.6079	-13.4743	0.926714	-101.838	44.442	-1.21144
1202	-73.6133	-13.9001	-3.10594	-69.1612	-14.0484	7.40135	-70.9321	-11.4533	-4.80177	-73.8436	-13.4743	-5.01378	-102.385	44.442	-2.30044
1203	-70.8372	-13.9165	2.96195	-72.9282	-14.044	-7.10725	-72.9046	-11.508	-1.9924	-70.8605	-13.5075	3.59473	-100.495	44.7837	0.840552
1204	-68.6358	-13.9165	3.95594	-73.4118	-14.044	-3.11114	-73.8287	-11.508	-1.43643	-70.6001	-13.5075	0.467531	-102.513	44.7837	-0.747453
1205	-71.8875	-13.9127	-5.67579	-73.8055	-14.0568	-3.34402	-75.8241	-11.5731	-4.38223	-70.5114	-13.4768	0.295276	-101.883	45.1271	-1.74791
1206	-68.2459	-13.9127	6.09544	-71.4663	-14.0568	1.75892	-75.6793	-11.5731	-2.13484	-69.6669	-13.4768	1.89493	-101.849	45.1271	-0.595326
1207	-67.114	-13.9074	3.28054	-70.8843	-14.0615	0.141428	-75.3455	-11.6444	-1.60333	-69.2849	-13.4317	1.48273	-101.402	45.4714	0.337152
1208	-70.0247	-13.9074	-4.3304	-70.4148	-14.0615	0.315581	-74.3183	-11.6444	0.0598018	-70.4416	-13.4317	-1.33656	-102.093	45.4714	-0.196342
1209	-70.5889	-13.9094	-1.05079	-70.2796	-14.062	-0.0467802	-72.7673	-11.7088	2.12072	-72.1005	-13.4056	-3.02223	-102.601	45.8177	-1.99972
1210	-66.9157	-13.9094	7.06986	-71.3096	-14.062	-2.29295	-73.2317	-11.7088	-0.604258	-70.4338	-13.4056	2.49101	-101.391	45.8177	0.163338
1211	-70.7587	-13.8989	-6.12532	-68.9287	-14.066	3.84544	-70.054	-11.7675	6.28982	-70.9603	-13.3819	-0.726297	-102.202	46.1648	-0.0547375
1212	-72.5919	-13.8989	-4.04356	-74.3168	-14.066	-10.2451	-71.0949	-11.7675	0.118296	-69.7846	-13.3819	2.35636	-101.675	46.1648	0.419161
1213	-73.9426	-13.9113	-4.42415	-76.4214	-14.0819	-7.61074	-73.3503	-11.8165	-2.98318	-70.5966	-13.3485	-0.878528	-102.098	46.514	0.182473
1214	-74.4536	-13.9113	-3.9206	-78.8397	-14.0819	-10.4207	-74.79	-11.8165	-3.15522	-71.0609	-13.3485	-0.649445	-103.344	46.514	-2.44734
1215	-72.9775	-13.9308	-0.424565	-72.5592	-14.1156	4.04967	-69.3976	-11.8794	9.17659	-72.8571	-13.3423	-3.62243	-99.7112	46.8669	3.30047
1216	-68.3931	-13.9308	7.09679	-73.2869	-14.1156	-3.36855	-70.4956	-11.8794	0.271524	-73.7087	-13.3423	-3.08627	-104.155	46.8669	-1.15687
1217	-70.2348	-13.9258	-2.75332	-72.3387	-14.1265	-0.623519	-69.2436	-11.9238	4.31737	-73.5624	-13.3862	-1.8252	-99.949	47.2225	2.12376
1218	-69.4704	-13.9258	1.4599	-69.4327	-14.1265	4.06354	-67.2646	-11.9238	6.46526	-71.2984	-13.3862	2.49678	-103.634	47.2225	0.00546572
1219	-69.9412	-13.9252	-0.560827	-71.1618	-14.1217	-3.25718	-73.2792	-11.9543	-8.61102	-72.9585	-13.3807	-3.55301	-99.9568	47.5792	3.14679
1220	-71.9935	-13.9252	-3.99467	-74.9694	-14.1217	-8.48792	-71.4425	-11.9543	3.32139	-71.8707	-13.3807	0.669741	-103.729	47.5792	0.16402
1221	-65.1432	-13.9346	12.4204	-71.6812	-14.1391	2.48532	-73.6893	-12.001	-3.39674	-72.6864	-13.3864	-2.27459	-102.019	47.9378	-0.743362
1222	-65.9297	-13.9346	0.462802	-69.5093	-14.1391	3.08289	-75.4414	-12.001	-4.26322	-71.2271	-13.3864	1.63171	-102.266	47.9378	1.22352
1223	-66.6642	-13.9197	0.375802	-68.7192	-14.1344	1.72599	-80.7933	-12.0628	-13.154	-72.8043	-13.3795	-3.33729	-102.418	48.2963	0.630346
1224	-68.6012	-13.9197	-2.23717	-69.4163	-14.1344	-0.825686	-79.1506	-12.0628	-5.91323	-72.4183	-13.3795	-0.60464	-104.475	48.2963	-3.30535
1225	-72.8332	-13.9157	-7.62269	-67.2486	-14.1293	4.53764	-72.501	-12.1381	6.39675	-73.2045	-13.3956	-2.63676	-103.54	48.6593	-4.05889
1226	-77.9252	-13.9157	-12.1207	-65.9894	-14.1293	3.73708	-71.1035	-12.1381	2.90599	-74.0745	-13.3956	-3.46903	-103.047	48.6593	-1.47607
1227	-78.4945	-13.9491	-8.32181	-67.778	-14.1107	-1.94355	-71.5304	-12.1798	0.297342	-72.7613	-13.441	0.122038	-103.921	49.0223	-2.60156
1228	-75.0711	-13.9491	-1.08511	-67.0286	-14.1107	2.52373	-70.1979	-12.1798	3.47324	-71.5014	-13.441	1.11692	-102.27	49.0223	-0.0542351
1229	-75.3149	-13.9704	-4.50797	-71.108	-14.0966	-6.83989	-72.3628	-12.217	-2.6299	-72.2625	-13.4338	-1.95424	-102.739	49.3861	1.06759
1230	-73.4661	-13.9704	-0.591701	-73.7222	-14.0966	-6.03895	-66.8578	-12.217	11.152	-71.8777	-13.4338	-0.226404	-103.682	49.3861	-1.01773
1231	-71.6993	-13.9848	1.0031	-77.894	-14.1096	-11.2277	-70.3839	-12.2401	-3.77869	-73.2797	-13.4343	-3.5054	-102.746	49.7534	-0.331344
1232	-72.8884	-13.9848	-3.49818	-72.6851	-14.1096	3.07922	-69.7576	-12.2401	2.77633	-72.5535	-13.4343	-0.380044	-104.248	49.7534	-1.79103
1233	-69.416	-13.9967	4.89332	-69.869	-14.1181	3.62327	-68.5441	-12.2743	4.32994	-71.2019	-13.4475	1.47595	-101.43	50.1232	1.92379
1234	-66.1231	-13.9967	6.9258	-67.8898	-14.1181	3.91811	-71.7359	-12.2743	-3.86911	-70.3347	-13.4475	1.50805	-104.138	50.1232	0.334896
1235	-65.9478	-13.9812	2.0789	-68.2752	-14.1073	0.199058	-68.659	-12.3158	6.71745	-69.3908	-13.4178	2.23498	-102.685	50.4947	-0.0696206
1236	-64.6416	-13.9812	4.40558	-71.4854	-14.1073	-5.61178	-69.6683	-12.3158	0.398226	-69.9299	-13.4178	-0.145165	-103.462	50.4947	0.598101
1237	-64.2962	-13.9602	2.77616	-71.9085	-14.1111	-1.93298	-68.2915	-12.3481	4.63255	-70.0894	-13.3835	0.305107	-103.482	50.8672	-0.411076
1238	-66.1251	-13.9602	-1.49713	-74.0846	-14.1111	-5.75416	-67.7161	-12.3481	3.71101	-71.9717	-13.3835	-3.20217	-101.386	50.8672	4.12703
1239	-65.529	-13.9455	2.95637	-75.2219	-14.1252	-5.50379	-74.2946	-12.372	-10.3435	-71.8705	-13.3908	-0.519476	-105.322	51.2389	-1.23917
1240	-62.6549	-13.9455	7.68585	-73.5795	-14.1252	-1.06425	-72.8683	-12.372	1.16614	-71.2477	-13.3908	0.592492	-103.871	51.2389	-2.95649
1241	-59.5697	-13.9172	8.4738	-73.4243	-14.137	-2.47499	-73.4127	-12.416	-1.51087	-72.3247	-13.3839	-2.35564	-103.632	51.6155	-0.494819
1242	-61.6703	-13.9172	-2.21182	-73.8046	-14.137	-3.42121	-72.8535	-12.416	0.188899	-70.9448	-13.3839	1.76497	-103.439	51.6155	0.57811
1243	-67.1504	-13.8855	-8.65484	-70.5625	-14.1495	3.48531	-71.3715	-12.4591	2.51009	-68.4178	-13.372	5.06744	-105.458	51.9934	-3.21202
1244	-66.4825	-13.8855	2.83528	-73.7515	-14.1495	-6.87767	-77.7923	-12.4591	-12.1988	-70.1597	-13.372	-2.00648	-102.541	51.9934	0.261834
1245	-68.8377	-13.8737	-2.98039	-76.1836	-14.1615	-7.82759	-73.1188	-12.5211	3.7836	-69.9974	-13.3466	0.855709	-104.646	52.372	-0.0981245
1246	-66.0763	-13.8737	6.29244	-73.6007	-14.1615	-0.235357	-73.8578	-12.5211	-2.25944	-70.9849	-13.3466	-1.31993	-102.833	52.372	1.19567
1247	-69.6256	-13.8606	-5.23391	-74.0296	-14.1727	-3.69836	-73.0271	-12.5661	0.230375	-71.5905	-13.3391	-1.18757	-104.413	52.7529	0.391178
1248	-69.4649	-13.8606	0.679847	-76.2447	-14.1727	-7.67023	-73.6659	-12.5661	-2.02651	-70.5401	-13.3391	1.70623	-102.102	52.7529	3.35589
1249	-67.2733	-13.8612	4.83224	-71.5205	-14.1942	3.96903	-70.6287	-12.6095	4.77118	-73.4675	-13.3241	-5.52958	-104.629	53.1347	1.21603
1250	-67.6543	-13.8612	0.715386	-70.5322	-14.1942	0.777645	-71.7856	-12.6095	-1.31638	-73.3099	-13.3241	-1.57046	-104.396	53.1347	-1.14216
1251	-67.8482	-13.8546	0.938245	-66.5182	-14.1925	7.50302	-66.836	-12.6444	10.0908	-72.3799	-13.3624	0.11176	-103.391	53.5212	1.18383
1252	-70.3579	-13.8546	-3.76819	-64.8053	-14.1925	4.8375	-68.8315	-12.6444	-1.1374	-72.205	-13.3624	-0.667024	-104.625	53.5212	0.419702
1253	-72.554	-13.859	-4.46671	-68.4663	-14.1678	-5.47697	-69.7996	-12.6669	0.0659474	-71.7963	-13.3762	-0.0624226	-104.32	53.9098	-0.599043
1254	-74.6012	-13.859	-5.74669	-71.4688	-14.1678	-5.3467	-68.3153	-12.6669	4.42022	-70.9623	-13.3762	1.08491	-103.469	53.9098	1.9066
1255	-67.759	-13.8802	10.2178	-71.3886	-14.1704	-0.97508	-68.9337	-12.6868	0.993721	-70.6966	-13.3654	0.540756	-107.047	54.299	-4.13357
1256	-68.1946	-13.8802	0.392469	-74.2972	-14.1704	-6.89779	-65.6882	-12.6868	8.39843	-70.2654	-13.3654	1.0597	-102.337	54.299	0.591508
1257	-68.92	-13.8754	-0.378146	-74.1347	-14.1841	-3.16224	-66.2377	-12.6958	2.05776	-71.0051	-13.3426	-1.00677	-105.753	54.6886	0.237586
1258	-68.6189	-13.8754	1.32815	-74.079	-14.1841	-3.23738	-62.5023	-12.6958	10.4662	-71.1197	-13.3426	-0.21527	-104.439	54.6886	-1.26624
1259	-69.2746	-13.8723	-0.434355	-72.283	-14.1968	0.294835	-63.0455	-12.6919	2.46776	-71.8481	-13.3381	-1.52131	-105.276	55.0827	-1.09063
1260	-68.4369	-13.8723	2.2173	-71.036	-14.1968	0.719003	-65.9238	-12.6919	-2.21035	-71.3505	-13.3381	0.411626	-102.108	55.0827	4.47737
1261	-69.3849	-13.8686	-0.928291	-71.7938	-14.197	-2.37702	-66.8307	-12.7018	1.27536	-71.1096	-13.3383	0.260376	-108.019	55.4759	-3.24102
1262	-70.9862	-13.8686	-2.7172	-70.3713	-14.197	1.44307	-67.6696	-12.7018	1.12022	-72.1156	-13.3383	-2.06532	-102.755	55.4759	-0.625206
1263	-71.2829	-13.8752	-1.09277	-64.2271	-14.1945	11.863	-68.5871	-12.7184	0.644278	-71.9557	-13.3529	-0.466909	-106.116	55.8718	0.185463
1264	-72.5472	-13.8752	-3.23926	-66.0306	-14.1945	-1.67083	-70.7087	-12.7184	-2.19369	-72.2723	-13.3529	-1.31257	-105.888	55.8718	-3.51599
1265	-68.2021	-13.8879	7.02703	-66.1801	-14.1748	1.25783	-75.3207	-12.7469	-8.38773	-71.8289	-13.3689	-0.0359979	-101.844	56.2734	4.91028
1266	-68.8367	-13.8879	-0.207492	-67.2323	-14.1748	-0.570884	-72.9788	-12.7469	1.61204	-71.8092	-13.3689	-0.560486	-106.328	56.2734	1.63852
1267	-66.6833	-13.8855	5.06264	-65.8572	-14.1602	3.92968	-73.7172	-12.7838	-2.36588	-71.6681	-13.3746	-0.303232	-104.152	56.6776	0.0407326
1268	-65.5799	-13.8855	3.87136	-67.1284	-14.1602	-0.903451	-76.2169	-12.7838	-6.56627	-71.4872	-13.3746	-0.12495	-107.669	56.6776	-3.50171
1269	-64.487	-13.8701	4.17098	-71.0618	-14.1455	-6.6338	-72.536	-12.833	3.30178	-71.1295	-13.3738	0.36002	-103.3	57.0853	0.0555982
1270	-64.0591	-13.8701	3.07776	-70.5242	-14.1455	0.247567	-72.0574	-12.833	0.345364	-70.7893	-13.3738	0.577899	-106.087	57.0853	1.17482
1271	-63.5786	-13.8489	3.24358	-71.4484	-14.1447	-2.31952	-67.011	-12.8646	9.8559	-71.4037	-13.36	-1.10112	-106.964	57.4931	-4.41248
1272	-60.7095	-13.8489	8.0929	-67.4858	-14.1447	6.82766	-70.9729	-12.8646	-5.35237	-69.6801	-13.36	3.16626	-104.468	57.4931	-0.347783
1273	-60.8421	-13.8148	2.00752	-68.4993	-14.1317	-0.916031	-76.0925	-12.8912	-9.72535	-70.1196	-13.3268	-0.0510347	-109.029	57.901	-5.83106
1274	-60.7611	-13.8148	2.48732	-71.3387	-14.1317	-5.00015	-73.8248	-12.8912	0.504048	-70.1017	-13.3268	0.636556	-103.064	57.901	-0.515602
1275	-64.6204	-13.7815	-5.4043	-70.5629	-14.1345	0.544956	-72.0105	-12.9287	1.85738	-71.1465	-13.3048	-1.47779	-108.194	58.3091	-1.92604
1276	-64.3731	-13.7815	2.78312	-71.3727	-14.1345	-2.10458	-72.1843	-12.9287	-0.64421	-71.6596	-13.3048	-1.07141	-103.585	58.3091	0.26044
1277	-61.4307	-13.7634	8.21295	-68.043	-14.1373	5.626	-74.791	-12.9588	-5.64364	-73.6096	-13.3142	-4.31076	-105.74	58.7198	2.7297
1278	-63.9017	-13.7634	-2.50106	-72.6495	-14.1373	-8.32921	-75.7759	-12.9588	-4.72134	-70.7819	-13.3142	3.65424	-105.391	58.7198	0.878758
1279	-65.7348	-13.7437	-1.2582	-75.6582	-14.1451	-8.02522	-73.2411	-13.0028	1.31072	-71.0753	-13.3062	-0.39463	-106.411	59.1347	-0.656318
1280	-71.6168	-13.7437	-9.67626	-73.1167	-14.1451	0.262273	-72.5953	-13.0028	-0.0760348	-72.6042	-13.3062	-3.0554	-105.094	59.1347	0.891997
1281	-74.183	-13.7553	-5.95069	-72.3929	-14.1547	-0.95612	-71.1739	-13.0331	2.0134	-73.1501	-13.3331	-2.23179	-106.003	59.5513	0.997155
1282	-72.09	-13.7553	1.22104	-72.4826	-14.1547	-1.99872	-67.8108	-13.0331	6.93365	-72.8673	-13.3331	-1.05445	-107.411	59.5513	-2.71434
1283	-74.5454	-13.7686	-6.09488	-70.5055	-14.1615	2.06347	-70.8596	-13.0437	-4.00877	-72.9654	-13.3622	-1.5785	-105.222	59.9728	-0.499933
1284	-74.0776	-13.7686	-2.38662	-72.4275	-14.1615	-4.31914	-72.6383	-13.0437	-3.14653	-71.065	-13.3622	2.30771	-106.92	59.9728	-0.179059
1285	-73.1458	-13.7895	-1.0166	-73.795	-14.168	-4.58864	-69.1208	-13.0734	6.13001	-71.1559	-13.3547	-0.228474	-105.942	60.3957	-0.746712
1286	-70.1187	-13.7895	3.98127	-70.458	-14.168	3.65295	-71.5168	-13.0734	-3.36876	-70.8198	-13.3547	0.570572	-105.189	60.3957	2.66333
1287	-74.765	-13.7942	-9.15383	-65.8087	-14.1665	8.84728	-69.7641	-13.098	3.43002	-72.2543	-13.3433	-2.7424	-106.466	60.8185	1.19868
1288	-76.967	-13.7942	-7.96534	-66.9703	-14.1665	-0.677518	-70.0153	-13.098	0.538801	-71.8977	-13.3433	-0.186021	-104.993	60.8185	2.69507
1289	-73.0282	-13.8262	1.9616	-68.1942	-14.151	-1.16354	-67.1685	-13.1161	6.58643	-72.4553	-13.3533	-1.74123	-107.817	61.2432	-0.8057
1290	-73.9339	-13.8262	-3.82121	-71.8697	-14.151	-6.54906	-68.4576	-13.1161	-0.315879	-71.3187	-13.3533	1.20558	-105.601	61.2432	-0.219745
1291	-73.6707	-13.8454	-2.27915	-73.7735	-14.1555	-5.22032	-73.1154	-13.1276	-7.60138	-69.6821	-13.3514	3.05906	-106.895	61.6707	0.598539
1292	-74.6762	-13.8454	-4.59784	-73.6561	-14.1555	-2.75427	-74.5263	-13.1276	-4.20681	-68.4222	-13.3514	3.35517	-107.205	61.6707	-1.5358
1293	-72.6897	-13.8672	0.447307	-74.8855	-14.167	-5.34254	-71.3015	-13.1631	3.78665	-69.4081	-13.2956	-0.476197	-106.476	62.1022	-0.562206
1294	-75.1763	-13.8672	-6.74369	-75.3627	-14.167	-5.0075	-75.6439	-13.1631	-8.69662	-69.9197	-13.2956	0.0223486	-106.487	62.1022	0.974923
1295	-69.2891	-13.8906	7.72973	-73.3012	-14.1851	-0.411907	-76.1841	-13.2024	-4.90391	-68.9294	-13.2733	2.73293	-105.845	62.535	2.24227
1296	-71.3248	-13.8906	-3.55569	-72.8534	-14.1851	-1.70606	-75.1738	-13.2024	-2.42198	-69.3708	-13.2733	0.440423	-106.545	62.535	2.2345
1297	-70.0172	-13.898	1.85969	-76.6284	-14.1928	-9.77287	-67.6733	-13.2391	11.6235	-70.8946	-13.2431	-1.95936	-107.632	62.9699	-0.987657
1298	-73.2471	-13.898	-6.36821	-69.5283	-14.1928	8.27295	-67.0368	-13.2391	3.21333	-72.4768	-13.2431	-2.97627	-106.357	62.9699	0.293109
1299	-70.9158	-13.9131	2.39461	-74.1408	-14.1871	-9.14366	-67.2916	-13.2424	1.67816	-72.027	-13.2739	-0.0748697	-104.481	63.4068	6.03403
1300	-69.4172	-13.9131	2.50112	-70.3243	-14.1871	4.2755	-66.1853	-13.2424	4.30168	-72.4994	-13.2739	-1.59912	-109.898	63.4068	-1.67351
1301	-71.2424	-13.9125	-3.2274	-68.7784	-14.1846	2.70594	-68.8066	-13.2423	-2.77834	-72.02	-13.302	-0.0645518	-106.416	63.8501	-3.24283
1302	-76.0161	-13.9125	-10.267	-67.0132	-14.1846	4.01914	-69.7516	-13.2423	-0.473288	-71.611	-13.302	0.140799	-106.447	63.8501	2.89387
1303	-71.5593	-13.9383	3.94364	-64.7449	-14.169	5.78707	-68.4649	-13.2565	3.47771	-71.0362	-13.3107	0.777148	-107.973	64.2913	-0.20512
1304	-69.0673	-13.9383	4.01295	-64.355	-14.169	2.65928	-69.2956	-13.2565	-0.0912117	-71.7252	-13.3107	-1.35346	-107.964	64.2913	-2.15192
1305	-72.5715	-13.9358	-6.42193	-64.1253	-14.143	2.40277	-66.9321	-13.2686	5.87341	-73.1795	-13.3207	-3.37348	-108.473	64.7366	-3.15453
1306	-71.7425	-13.9358	-0.0850752	-65.0789	-14.143	0.094096	-66.8003	-13.2686	2.45921	-72.2448	-13.3207	0.236552	-107.213	64.7366	-1.03284
1307	-72.2536	-13.944	-2.12501	-63.6499	-14.1205	4.69897	-68.3225	-13.2704	-0.802689	-74.0876	-13.3394	-4.55468	-108.403	65.1831	-1.36378
1308	-71.6118	-13.944	-0.215772	-66.8065	-14.1205	-4.23648	-68.9041	-13.2704	0.46035	-71.8313	-13.3394	2.05214	-107.206	65.1831	-0.456214
1309	-71.1827	-13.9516	-0.156755	-72.1239	-14.1053	-9.24723	-67.563	-13.2806	4.02138	-71.8669	-13.3485	-0.643496	-108.709	65.6317	-1.51738
1310	-73.2617	-13.9516	-4.87516	-73.0323	-14.1053	-3.37677	-67.5987	-13.2806	1.8726	-72.9768	-13.3485	-2.82794	-108.411	65.6317	-2.9337
1311	-74.4558	-13.9656	-4.72241	-65.8742	-14.1153	12.0236	-70.9534	-13.2854	-4.77985	-73.518	-13.3782	-2.57147	-106.503	66.0841	1.38529
1312	-71.2008	-13.9656	3.07665	-66.899	-14.1153	-0.370309	-67.9599	-13.2854	6.09318	-70.367	-13.3782	4.31808	-108.485	66.0841	0.919393
1313	-71.1791	-13.9711	-0.700326	-71.1361	-14.1006	-7.1136	-69.7918	-13.2915	-1.89161	-72.6753	-13.356	-4.22032	-106.894	66.5387	0.929752
1314	-69.2231	-13.9711	3.17779	-70.5059	-14.1006	0.426504	-72.9823	-13.2915	-5.54928	-73.175	-13.356	-2.24701	-108.772	66.5387	0.198453
1315	-67.6753	-13.9686	3.56641	-67.965	-14.1006	4.66751	-71.5602	-13.3176	1.40755	-72.579	-13.3886	-0.47224	-105.932	66.9959	2.82533
1316	-70.2109	-13.9686	-3.86116	-68.3018	-14.1006	0.280995	-69.6537	-13.3176	3.46198	-73.192	-13.3886	-2.42793	-109.657	66.9959	0.343611
1317	-67.8791	-13.9701	4.56679	-67.0697	-14.0918	3.26722	-70.0467	-13.3299	0.099256	-72.6418	-13.4182	-0.611013	-106.694	67.4564	0.220292
